event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
-13,1.1462698936494,1.0985257286879337,-1.00684053457895,3.29938032187775,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-12,1.4161379444282447,1.0024480600478916,-0.5486602532656226,3.380936142122112,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-11,1.533129116721707,0.9758656970106113,-0.37956764941909116,3.445825882862505,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-10,2.186826000175859,0.9854372786290733,0.2553689340628753,4.118283066288843,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-9,2.0131905948513147,0.8972295772680308,0.25462062340597447,3.771760566296655,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-8,1.3818242162204224,0.734308509335336,-0.057420462076836154,2.8210688945176807,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-7,1.1100220832441792,0.572885167590379,-0.012832845232963574,2.232877011721322,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-6,0.7361456554616781,0.4264410327913432,-0.09967876880935456,1.5719700797327107,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-5,0.5265176589605205,0.3445501654338407,-0.1488006652898073,1.2018359832108483,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-4,0.13658199078925098,0.25857759855860224,-0.37023010238560944,0.6433940839641115,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-3,-0.13585377763382836,0.22742566024440333,-0.5816080717128589,0.3099005164452021,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-2,-0.2647142685338432,0.21837009819277925,-0.6927196609916906,0.16329112392400408,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-1,0,0,0,0,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
0,-0.5854113407650009,0.1933243303557594,-0.9643270282622893,-0.20649565326771246,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
1,-0.6741427450562814,0.22016487748931848,-1.1056659049353454,-0.24261958517721716,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
2,-0.5887337927013657,0.18868477243457865,-0.9585559466731399,-0.21891163872959157,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
3,-0.5033724361899095,0.22061861142197997,-0.9357849145769902,-0.07095995780282871,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
4,-0.6921982582020744,0.22003792597538654,-1.1234725931138319,-0.2609239232903168,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
5,-0.6449243951141052,0.2626839366085048,-1.1597849108667746,-0.1300638793614357,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
6,-0.47203006550161486,0.31363485520582607,-1.0867543817050338,0.1426942507018042,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
7,-0.3570196929427426,0.3214540914111482,-0.9870697121085931,0.27303032622310786,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
8,-0.6805313079298237,0.3462453572975654,-1.359172208233052,-0.001890407626595536,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
9,-0.04456507992806369,0.3931388071268279,-0.8151171418966464,0.725986982040519,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
10,-0.7712451877759854,0.4712596337693575,-1.694914069963926,0.15242369441195525,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
11,-0.9604864557601446,0.4587194913245889,-1.859576658756339,-0.06139625276395033,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
12,-2.329203018713041,0.5648101876896391,-3.4362309865847336,-1.2221750508413485,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
13,-1.9010322408781815,0.9955599533614053,-3.852329749466536,0.05026526771017292,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,1,observed
-14,0.522527999448342,0.42030197115176,-0.30126386400910754,1.3463198629057915,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-13,0.7524974070755439,0.3215540381679019,0.12225149226645615,1.3827433218846317,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-12,0.6897836791938912,0.22101109935016405,0.25660192446756963,1.1229654339202126,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-11,0.5749433155491591,0.20850983952933944,0.16626403007165386,0.9836226010266644,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-10,0.5920795795474506,0.20024840165630178,0.1995927123010991,0.9845664467938021,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-9,0.43080339588246613,0.22053208655086434,-0.001439493757227961,0.8630462855221602,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-8,0.5339081833646417,0.21037466588857345,0.1215738382230378,0.9462425285062457,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-7,0.3883328210871158,0.2454799411285095,-0.09280786352476278,0.8694735056989944,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-6,0.6197745963134013,0.28643428073192656,0.058363406078825175,1.1811857865479773,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-5,0.3507396966886163,0.14304783385157455,0.0703659423395302,0.6311134510377024,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-4,0.20370439155207948,0.13548669759568996,-0.06184953573547286,0.4692583188396318,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-3,0.14625458912667327,0.1209964776620623,-0.09089850709096883,0.38340768534431535,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-2,0.05599056180452029,0.11963286273258773,-0.1784898491513517,0.29047097276039224,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-1,0,0,0,0,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
0,-0.05733500794103573,0.22244538104082018,-0.4933279547810433,0.3786579388989718,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
1,-0.49117956986333344,0.1606844388595411,-0.8061210700280339,-0.17623806969863293,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
2,-0.7336102887304465,0.143832095888023,-1.0155211966709716,-0.45169938078992145,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
3,-0.5092621188855209,0.23684010561167154,-0.973468725884397,-0.04505551188664464,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
4,-0.5158161503234693,0.2925766150052929,-1.0892663157338434,0.0576340150869048,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
5,-0.5254115617733015,0.307719614649847,-1.1285420064870015,0.07771888294039853,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
6,-0.6806738944351111,0.3115078940649707,-1.2912293668024537,-0.07011842206776853,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
7,-0.5946885843876797,0.3934610992085399,-1.365872338836418,0.17649517006105853,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
8,-0.7643493780990827,0.4499188051020331,-1.6461902360990674,0.11749147990090214,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
9,-1.0707417276794338,0.2995923539518061,-1.6579427414249737,-0.48354071393389375,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
10,-1.178920762655402,0.4778517502168271,-2.1155101930803832,-0.2423313322304208,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
11,-0.4627167646522364,1.04267039905161,-2.506350746793392,1.580917217488919,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
12,-0.7002770845486439,0.9225293275562297,-2.5084345665588543,1.1078803974615663,NA,rolling5_kfold_depth1_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth1_default,0,observed
-14,0.6355506982319935,0.5150467650705867,-0.37394096130635635,1.6450423577703432,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-13,0.7477010206907583,0.40138805699551794,-0.039019571020456834,1.5344216124019734,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-12,0.8038596226401213,0.31648584561625753,0.18354736523225657,1.4241718800479861,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-11,0.6599260742933112,0.29353179659639184,0.08460375296438316,1.2352483956222393,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-10,0.8624625932374712,0.28735538963156276,0.2992460295596082,1.4256791569153342,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-9,0.7578963864615471,0.2876008538516176,0.19419871291237667,1.3215940600107174,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-8,0.5842843584592774,0.2529463784685066,0.08850945666100446,1.0800592602575503,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-7,0.5545286809708165,0.2565748336976264,0.051642006923468764,1.0574153550181644,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-6,0.5978160946499717,0.2384445760071725,0.13046472567591355,1.0651674636240298,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-5,0.4191924501814082,0.14882933396973402,0.12748695560072953,0.7108979447620869,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-4,0.2205332654482755,0.13759761340660712,-0.04915805682867441,0.4902245877252254,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-3,0.07097168508598782,0.12115927176120024,-0.16650048756596464,0.3084438577379403,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-2,-0.09268176112957105,0.1229748882827911,-0.3337125421638416,0.1483490199046995,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-1,0,0,0,0,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
0,-0.3735485359163774,0.1638439771241275,-0.6946827310796673,-0.052414340753087485,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
1,-0.6394489536728589,0.1376643821703099,-0.9092711427266663,-0.36962676461905153,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
2,-0.8426712618397613,0.12167631919483038,-1.0811568474616289,-0.6041856762178938,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
3,-0.573034826207118,0.2176070949764438,-0.9995447323609479,-0.14652492005328815,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
4,-0.6300688726806166,0.26631544624672204,-1.1520471473241918,-0.10809059803704146,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
5,-0.6353033415314588,0.2758544102309766,-1.175977985584173,-0.0946286974787447,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
6,-0.7610356713726721,0.29227209679335714,-1.333888981087652,-0.1881823616576922,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
7,-0.5864092047022366,0.36782279913363797,-1.307341891004167,0.13452348159969385,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
8,-0.7701676902833385,0.4126483971949215,-1.5789585487853848,0.03862316821870759,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
9,-0.8197917314765119,0.27433792849161803,-1.3574940713200832,-0.28208939163294056,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
10,-1.065972509812691,0.44196415103644643,-1.932222245844126,-0.19972277378125614,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
11,-0.5780001416858745,0.8675556817167838,-2.2784092778507707,1.1224089944790214,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
12,-1.025135369108725,0.7657134243826348,-2.525933680898689,0.4756629426812391,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
13,-0.21537921109101177,0.2952830518266331,-0.7941339926712127,0.3633755704891891,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,1,observed
-14,-0.225045997279076,0.8247830167095525,-1.8416207100297988,1.391528715471647,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,0,observed
-13,0.2843015634971398,0.6255326638826002,-0.9417424577127567,1.5103455847070362,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,0,observed
-12,0.5602901826613098,0.4989758118798627,-0.41770240862322106,1.5382827739458407,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,0,observed
-11,0.6629882887177477,0.43986415032897896,-0.19914544592705097,1.5251220233625464,NA,rolling5_depth2_default,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_default,0,observed
