event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
4,-0.7881696218643282,0.6131137473296,-1.989872566630344,0.41353332290168776,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
5,-0.9276251712595974,0.4883239514090455,-1.8847401160213266,0.029489773502131778,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
6,-1.2096948988543732,0.5726393686710827,-2.332068061449695,-0.08732173625905126,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-14,-2.112964565532309,0.8639822060665802,-3.806369689422806,-0.4195594416418118,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-13,-0.16447105780957066,0.6271175244595462,-1.3936214057502812,1.0646792901311397,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-12,-0.8122277819105672,0.5484891722820842,-1.8872665595834521,0.2628109957623177,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-11,0.5495831818795262,0.6095887712531649,-0.645210809776677,1.7443771735357294,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-10,0.0018455597851056438,0.4463782829010958,-0.8730558747010422,0.8767469942712534,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-9,0.30618411268488877,0.5052060553022967,-0.6840197557076128,1.2963879810773902,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-8,0.3690839650242687,0.31995523236058454,-0.25802829040247693,0.9961962204510144,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-7,0.6553759510227435,0.30357290954084004,0.060373048322696965,1.25037885372279,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-6,0.4690045834240544,0.23064485756041436,0.016940662605642254,0.9210685042424664,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-5,0.11988717944923756,0.151212717100309,-0.17648974606736811,0.4162641049658432,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-4,0.226110344258367,0.1359397965485219,-0.04033165697673591,0.49255234549346993,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-3,0.07964826605631622,0.128133602584472,-0.1714935950092489,0.3307901271218814,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-2,0.09495231613476349,0.11940932958595689,-0.139089969853712,0.32899460212323894,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-1,0,0,0,0,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
0,0.01360037962872495,0.1799326234079331,-0.3390675622508239,0.3662683215082738,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
1,-0.5902344516908139,0.17060511102086728,-0.9246204692917137,-0.25584843408991403,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
2,-0.663517435607658,0.18455065020259936,-1.0252367100047528,-0.30179816121056324,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
3,-0.6801210267589736,0.17403720252086802,-1.0212339436998747,-0.3390081098180723,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
4,-0.8729103479189765,0.20359456844374668,-1.27195570206872,-0.47386499376923297,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
5,-0.8139351900758043,0.20015489060545943,-1.2062387756625048,-0.4216316044891038,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
6,-0.7592206449980968,0.24908891581544024,-1.2474349199963597,-0.27100636999983396,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
7,-0.6930838208184005,0.3282023846904141,-1.3363604948116121,-0.04980714682518894,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
8,-1.1378533698009416,0.28633973598118245,-1.6990792523240592,-0.5766274872778241,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
9,-1.0159691596250822,0.2458729009284106,-1.497880045444767,-0.5340582738053974,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
10,-0.8987500759563937,0.6543814414595879,-2.1813377012171857,0.3838375493043985,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
11,-0.6000997348766792,0.5990047933680411,-1.7741491298780399,0.5739496601246814,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
12,0.11639631839885922,1.3591463590639938,-2.547530545366569,2.7803231821642873,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
13,-1.355557875836448,0.6149383032617954,-2.560836950229567,-0.15027880144332895,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-14,-1.5368213373825594,1.0092160048323218,-3.51488470685391,0.4412420320887911,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-13,1.917811415761661,1.6245931848486455,-1.2663912265416841,5.102014058065006,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-12,0.8483074836239022,1.1726407928135674,-1.4500684702906896,3.1466834375384938,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-11,0.00808861576910691,0.9492446241292499,-1.8524308475242228,1.8686080790624366,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-10,1.101429905480522,0.9993937565102177,-0.8573818572795044,3.0602416682405487,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-9,0.545795633782682,0.6946461742781272,-0.8157108678024473,1.9073021353678112,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-8,1.411443191176887,1.0197249498845085,-0.5872177105967495,3.4101040929505233,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-7,0.8086318330494578,0.6732326468018281,-0.5109041546821252,2.128167820781041,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-6,0.676260661348286,0.5628315952480195,-0.4268892653378322,1.7794105880344042,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-5,0.3718435655833877,0.2699578744112495,-0.15727386826266132,0.9009609994294367,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-4,0.11041803918006157,0.2682290623380861,-0.4153109230025872,0.6361470013627103,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-3,0.2127643804147322,0.23573682200416743,-0.24927979071343595,0.6748085515429003,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-2,0.33667372174387317,0.19247401907048278,-0.04057535563427306,0.7139227991220194,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-1,0,0,0,0,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
0,-0.25775307763868105,0.37810240259240746,-0.9988337867197996,0.4833276314424375,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
1,-1.0330830506187123,0.31292749611227866,-1.6464209429987786,-0.4197451582386461,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
2,-1.2440602603533255,0.3442174486270377,-1.9187264596623193,-0.5693940610443317,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
3,-1.171414661650352,0.41745978048053545,-1.9896358313922016,-0.3531934919085026,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
4,-1.2920739419306675,0.41012257591354645,-2.0959141907212184,-0.48823369314011644,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
5,-1.4759043223929447,0.369484653201361,-2.2000942426676122,-0.7517144021182771,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
6,-1.4177487063444676,0.4571784894986837,-2.3138185457618876,-0.5216788669270475,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
7,-1.9827295095069313,0.5178937334919692,-2.997801227151191,-0.9676577918626716,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
8,-2.183096378164171,0.7625403862175936,-3.6776755351506543,-0.6885172211776875,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
9,-2.3427150507614614,0.4365694999247635,-3.198391270613998,-1.4870388309089249,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
10,-2.7376500558755303,0.387193100077861,-3.4965485320281378,-1.978751579722923,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
11,-1.9148651864352961,0.8398596600864208,-3.5609901202046808,-0.2687402526659115,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
12,-2.612286962330412,0.5063911473948222,-3.6048136112242632,-1.6197603134365606,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split10_pc_median,0,observed
-14,-1.2294150954896348,0.6518130509047037,-2.506968675262854,0.04813848428358436,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-13,0.3220066949000133,0.4884869367403273,-0.6354277011110281,1.2794410909110547,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-12,-0.24108231848457745,0.5259984476352146,-1.272039275849598,0.7898746388804432,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-11,0.1968659328525273,0.41799315003014736,-0.6224006412065616,1.016132506911616,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-10,0.719934309699131,0.5099922965242815,-0.2796505914884607,1.7195192108867228,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-9,0.2762627453935792,0.3237680111076363,-0.35832255637738797,0.9108480471645464,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-8,0.4991668281963335,0.3009971508163324,-0.09078758740367798,1.089121243796345,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-7,0.7640357075160343,0.25702581691369497,0.2602651063651922,1.2678063086668765,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-6,0.6617489618803055,0.24920284509947033,0.1733113854853437,1.1501865382752674,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-5,0.2371280939446589,0.1439770688736552,-0.0450669610477053,0.5193231489370231,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-4,0.34951122582604427,0.13851054011220662,0.07803056720611928,0.6209918844459692,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-3,0.13199257269988893,0.12459748588021141,-0.11221849962532543,0.3762036450251033,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-2,0.0795376860494919,0.11462655556995795,-0.14513036286762568,0.3042057349666095,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
-1,0,0,0,0,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
0,0.11287017444997145,0.2414049626022695,-0.3602835522504768,0.5860239011504197,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
1,-0.5960651569669614,0.11519180066952087,-0.8218410862792223,-0.3702892276547005,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
2,-0.7448288088663289,0.11378648685819828,-0.9678503231083975,-0.5218072946242602,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
3,-0.628394137230045,0.1369027781392306,-0.8967235823829369,-0.360064692077153,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
4,-0.7171692417914547,0.1993370170357115,-1.1078697951814491,-0.32646868840146015,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
5,-0.8048167630639748,0.15573496589703567,-1.1100572962221646,-0.4995762299057849,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
6,-0.7499539867716307,0.18446859025997206,-1.111512423681176,-0.38839554986208547,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
7,-0.48192822121821977,0.4575104991648136,-1.3786487995812544,0.4147923571448149,NA,rolling5_pc_median_depth3_split10_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth3_split10_pc_median,1,observed
