rolling,category,outcome,normalize,method,covar,split_value,event_time,estimation_type,estimate,sd,ci_low,ci_high,dataset
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,-9,observed,0.449687565531534,0.211838202926676,0.0344846877952487,0.86489044326782,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,-8,observed,0.256603091283452,0.17599019343718,-0.0883376878534217,0.601543870420325,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,-7,observed,0.141607998575937,0.198736792023341,-0.247916113789811,0.531132110941685,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,-6,observed,0.32582363698918,0.21661568507338,-0.0987431057546442,0.750390379733004,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,-5,observed,0.270587793284825,0.162839456243191,-0.0485775409518297,0.58975312752148,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,-4,observed,0.0813083948796362,0.161307697750594,-0.234854692711528,0.3974714824708,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,-3,observed,0.0410877553812156,0.142998748341605,-0.23918979136833,0.321365302130762,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,-2,observed,0.0874192599065102,0.152078920576539,-0.210655424423506,0.385493944236527,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,-1,observed,0,0,0,0,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,0,observed,-0.00805204552672984,0.161127543083811,-0.323862029970999,0.307757938917539,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,1,observed,-0.167089248329821,0.125391341124984,-0.41285627693479,0.0786777802751481,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,2,observed,-0.388021129522441,0.127624763070457,-0.638165665140537,-0.137876593904345,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,3,observed,-0.290384418153824,0.144599063652179,-0.573798582912096,-0.00697025339555263,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,4,observed,-0.317031447208739,0.154954034552441,-0.620741354931523,-0.0133215394859549,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,5,observed,-0.26371865516309,0.157462707970047,-0.572345562784383,0.044908252458203,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,6,observed,-0.23870058669166,0.155934818994842,-0.544332831921549,0.0669316585382295,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,7,observed,-0.184306330031063,0.172938092409154,-0.523264991153004,0.154652331090878,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,8,observed,-0.204694062396978,0.19238311817807,-0.581764974025996,0.17237684923204,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,9,observed,-0.144952980471546,0.254072284625213,-0.642934658336964,0.353028697393873,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,10,observed,-0.517241354593109,0.262344071850934,-1.03143573542094,-0.00304697376527874,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,11,observed,-0.569903589438485,0.43228970828975,-1.41719141768639,0.277384238809424,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,12,observed,-0.765702922284443,0.590657551613023,-1.92339172344597,0.391985878877082,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-14,observed,0.234222282552525,0.370218249444989,-0.491405486359654,0.959850051464704,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-13,observed,0.389709056859954,0.328832763314752,-0.25480315923696,1.03422127295687,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-12,observed,0.368163063066018,0.258772038108049,-0.139030131625759,0.875356257757794,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-11,observed,0.391179652798895,0.24869509648844,-0.096262736318448,0.878622041916237,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-10,observed,0.411646387523601,0.21295228527264,-0.00574009161077366,0.829032866657976,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-9,observed,0.30818234425205,0.225606060262175,-0.134005533861814,0.750370222365913,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-8,observed,0.0723983341170026,0.210228538029917,-0.339649600421635,0.48444626865564,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-7,observed,-0.0415198244241782,0.198026287636188,-0.429651348191108,0.346611699342751,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-6,observed,0.0438807904192854,0.246088639459647,-0.438452942921623,0.526214523760194,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-5,observed,0.147730256680187,0.165753802855869,-0.177147196917317,0.472607710277691,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-4,observed,-0.144416597553263,0.152739220104925,-0.443785468958916,0.15495227385239,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-3,observed,-0.0289652241298473,0.154608188347129,-0.331997273290221,0.274066825030526,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-2,observed,-0.103692293070453,0.147773711900547,-0.393328768395526,0.185944182254619,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,-1,observed,0,0,0,0,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,0,observed,-0.387317609719091,0.18306623743329,-0.74612743508834,-0.0285077843498414,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,1,observed,-0.423574373982943,0.230067323306565,-0.874506327663809,0.0273575796979239,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,2,observed,-0.461067997344458,0.165198863286346,-0.784857769385696,-0.137278225303221,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,3,observed,-0.57987025835199,0.13320929335691,-0.840960473331534,-0.318780043372447,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,4,observed,-0.619757926499825,0.154564681302343,-0.922704701852418,-0.316811151147232,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,5,observed,-0.366728929164752,0.219744232240019,-0.79742762435519,0.0639697660256851,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,6,observed,-0.406538288244564,0.193434742385404,-0.785670383319957,-0.0274061931691718,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,7,observed,-0.421000424052858,0.221485383673705,-0.85511177605332,0.0131109279476037,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,8,observed,-0.72650681797464,0.223732861176168,-1.16502322587993,-0.28799041006935,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,9,observed,-0.510209954035094,0.31003701184317,-1.11788249724771,0.0974625891775203,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,10,observed,-0.642726261599873,0.493248446587019,-1.60949321691043,0.324040693710683,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,11,observed,-0.543488293394975,0.593331046354163,-1.70641714424914,0.619440557459186,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,12,observed,-0.580324879325208,1.01450560603953,-2.56875586716269,1.40810610851228,
rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,13,observed,-2.03223599326324,0.139285185394202,-2.30523495663588,-1.75923702989061,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-14,observed,-3.02569479812586,1.65517505121127,-6.26983789849996,0.218448302248239,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-13,observed,0.508825294075319,0.852689058309448,-1.1624452602112,2.18009584836184,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-12,observed,-1.60400650394942,1.13193094183533,-3.82259114994666,0.61457814204783,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-11,observed,-0.291266799684273,0.781361732389257,-1.82273579516722,1.24020219579867,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-10,observed,-0.0841838960079557,0.693330442696758,-1.4431115636936,1.27474377167769,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-9,observed,-0.710762870176339,0.521320874023402,-1.73255178326221,0.311026042909529,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-8,observed,0.135307686317463,0.536444561249677,-0.916123653731903,1.18673902636683,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-7,observed,0.193099827304626,0.390765922036011,-0.572801379885955,0.959001034495207,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-6,observed,0.117186780439376,0.327123143919538,-0.523974581642918,0.75834814252167,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-5,observed,-0.0743927389675775,0.187698151796177,-0.442281116488085,0.29349563855293,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-4,observed,0.0558533907835459,0.166939753917717,-0.27134852689518,0.383055308462272,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-3,observed,-0.107161379300223,0.153092189462213,-0.40722207064616,0.192899312045714,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-2,observed,0.0938417531733235,0.148167375834719,-0.196566303462726,0.384249809809373,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,-1,observed,0,0,0,0,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,0,observed,0.0211905635352071,0.254104892958049,-0.476855026662569,0.519236153732983,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,1,observed,-0.571000677209139,0.248881431104933,-1.05880828217481,-0.0831930722434703,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,2,observed,-0.568830302516768,0.257512696948448,-1.07355518853573,-0.0641054164978103,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,3,observed,-0.588686053480585,0.229191230789295,-1.0379008658276,-0.139471241133567,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,4,observed,-0.696996646536258,0.274754811216507,-1.23551607652061,-0.158477216551905,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,5,observed,-0.971204024054851,0.221330381388434,-1.40501157157618,-0.537396476533521,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,6,observed,-0.727373754404219,0.263924394570523,-1.24466556776244,-0.210081941045993,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,7,observed,-0.513169647836414,0.525397780257586,-1.54294929714128,0.516610001468454,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,8,observed,-0.851023033770896,0.414402272819596,-1.6632514884973,-0.0387945790444887,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,9,observed,-1.00694310206407,0.315910768137958,-1.62612820761447,-0.387757996513672,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,10,observed,-0.43950681781386,0.934659273887021,-2.27143899463242,1.3924253590047,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,11,observed,-0.197711115403587,0.878862519608223,-1.9202816538357,1.52485942302853,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,12,observed,0.904826673662493,2.01932326099052,-3.05304691787893,4.86270026520392,
rolling5_pc_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth1_pc,1,13,observed,-0.475481327791969,0.265513560368028,-0.995887906113304,0.0449252505293659,
